# pore width          PIM1_LD           PIM1_SWNT       PIM1_ND
12.49                 0	0.052137645	0
12.51                 0	0.052137645	0
12.53                 0	0.053441085	0
12.55                 0	0.054744526	0
12.57                 0	0.056047968	0
12.59                 0	0.057351409	0
12.61                 0	0.057351409	0
12.63                 0	0.05865485	0
12.65                 0	0.061261732	0
12.67                 0	0.062565173	0
12.69                 0	0.063868614	0
12.71                 0	0.066475496	0
12.73                 0	0.067778937	0
12.75                 0	0.067778937	0
12.77                 0	0.069082378	0
12.79                 0	0.070385819	0
12.809999             0	0.07168926	0
12.83                 0	0.072992701	0
12.849999             0	0.072992701	0
12.87                 0	0.071689262	0
12.889999             0	0.070385823	0
12.91                 0	0.070385823	0
12.93                 0	0.069082381	0
12.95                 0	0.066475498	0
12.97                 0	0.065172056	0
12.99                 0	0.065172056	0
13.01                 0	0.065172056	0
13.03                 0	0.065172056	0
13.05                 0	0.063868614	0
13.07                 0	0.061261733	0
13.09                 0	0.059958294	0
13.11                 0	0.059958294	0
13.13                 0	0.059958294	0
13.15                 0	0.059958294	0
13.17                 0	0.059958294	0
13.19                 0	0.05735141	0
13.21                 0	0.053441084	0
13.23                 0	0.052137642	0
13.25                 0	0.050834203	0
13.27                 0	0.048227322	0
13.29                 0	0.04692388	0
13.309999             0	0.04562044	0
13.33                 0	0.044316999	0
13.349999             0	0.044316999	0
13.37                 0	0.041710117	0
13.389999             0	0.037799792	0
13.41                 0	0.036496351	0
13.43                 0	0.03519291	0
13.45                 0	0.033889469	0
13.47                 0	0.033889469	0
13.49                 0	0.033889469	0
13.51                 0	0.033889469	0
13.53                 0	0.033889469	0
13.55                 0	0.033889469	0
13.57                 0	0.032586028	0
13.59                 0	0.031282586	0
13.61                 0	0.029979145	0
13.63                 0	0.028675705	0
13.65                 0	0.028675705	0
13.67                 0	0.026068822	0
13.69                 0	0.02346194	0
13.71                 0	0.02346194	0
13.73                 0	0.02346194	0
13.75                 0	0.02346194	0
13.77                 0	0.02346194	0
13.79                 0	0.02346194	0
13.809999             0	0.02346194	0
13.83                 0	0.02346194	0
13.849999             0	0.02346194	0
13.87                 0	0.02346194	0
13.889999             0	0.02346194	0
13.91                 0	0.02346194	0
13.93                 0	0.022158499	0
13.95                 0	0.019551616	0
13.97                 0	0.018248175	0
13.99                 0	0.016944734	0
14.01                 0	0.015641293	0
14.03                 0	0.015641293	0
14.05                 0	0.014337851	0
14.07                 0	0.011730969	0
14.09                 0	0.010427529	0
14.11                 0	0.009124087	0
14.13                 0	0.006517205	0
14.15                 0	0.005213764	0
14.17                 0	0.005213764	0
14.19                 0	0.003910323	0
14.21                 0	0.002606882	0
14.23                 0	0.001303441	0
14.25                 0	0	0
14.27                 0	0	0
14.29                 0	0	0
14.309999             0	0	0
14.33                 0	0	0
14.349999             0	0	0
14.37                 0	0	0
14.389999             0	0	0
14.41                 0	0	0
14.43                 0	0	0
14.45                 0	0	0
14.47                 0	0	0
14.49                 0	0	0
14.51                 0	0	0
14.53                 0	0	0
14.55                 0	0	0
14.57                 0	0	0
14.59                 0	0	0
14.61                 0	0	0
14.63                 0	0	0
14.65                 0	0	0
14.67                 0	0	0
14.69                 0	0	0
14.71                 0	0	0
14.73                 0	0	0
14.75                 0	0	0
14.77                 0	0	0
14.79                 0	0	0
14.809999             0	0	0
14.83                 0	0	0
14.849999             0	0	0
14.87                 0	0	0
14.889999             0	0	0
14.91                 0	0	0
14.929999             0	0	0
14.95                 0	0	0
14.97                 0	0	0
14.99                 0	0	0
15.01                 0	0	0
15.03                 0	0	0
15.05                 0	0	0

