#      time    totEnergy    potEnergy   kinEneryFl  kinEnergyWa    tempFluid     tempWall
10780.00000   0.4121E+04  -0.2041E+04   0.3463E+04   0.2699E+04   0.1551E+01   0.1500E+01
10785.00000   0.4067E+04  -0.1938E+04   0.3306E+04   0.2699E+04   0.1480E+01   0.1500E+01
10790.00000   0.4156E+04  -0.1932E+04   0.3389E+04   0.2699E+04   0.1517E+01   0.1500E+01
10795.00000   0.4157E+04  -0.1889E+04   0.3347E+04   0.2699E+04   0.1499E+01   0.1500E+01
10800.00000   0.4097E+04  -0.1893E+04   0.3291E+04   0.2699E+04   0.1473E+01   0.1500E+01
10805.00000   0.4112E+04  -0.1968E+04   0.3380E+04   0.2699E+04   0.1513E+01   0.1500E+01
10810.00000   0.4128E+04  -0.1951E+04   0.3380E+04   0.2699E+04   0.1513E+01   0.1500E+01
10815.00000   0.4019E+04  -0.2034E+04   0.3354E+04   0.2699E+04   0.1502E+01   0.1500E+01
10820.00000   0.3967E+04  -0.2054E+04   0.3322E+04   0.2699E+04   0.1487E+01   0.1500E+01
10825.00000   0.3964E+04  -0.2055E+04   0.3320E+04   0.2699E+04   0.1486E+01   0.1500E+01
10830.00000   0.4002E+04  -0.1985E+04   0.3288E+04   0.2699E+04   0.1472E+01   0.1500E+01
10835.00000   0.4021E+04  -0.1976E+04   0.3297E+04   0.2699E+04   0.1476E+01   0.1500E+01
10840.00000   0.3947E+04  -0.2030E+04   0.3278E+04   0.2699E+04   0.1468E+01   0.1500E+01
10845.00000   0.3956E+04  -0.2046E+04   0.3303E+04   0.2699E+04   0.1479E+01   0.1500E+01
10850.00000   0.3982E+04  -0.1950E+04   0.3233E+04   0.2699E+04   0.1447E+01   0.1500E+01
10855.00000   0.3936E+04  -0.2044E+04   0.3281E+04   0.2699E+04   0.1469E+01   0.1500E+01
10860.00000   0.3992E+04  -0.2038E+04   0.3331E+04   0.2699E+04   0.1491E+01   0.1500E+01
10865.00000   0.4065E+04  -0.1978E+04   0.3343E+04   0.2699E+04   0.1497E+01   0.1500E+01
10870.00000   0.4138E+04  -0.1893E+04   0.3332E+04   0.2699E+04   0.1492E+01   0.1500E+01
10875.00000   0.4124E+04  -0.1937E+04   0.3361E+04   0.2699E+04   0.1505E+01   0.1500E+01
10880.00000   0.4124E+04  -0.1879E+04   0.3303E+04   0.2699E+04   0.1479E+01   0.1500E+01
10885.00000   0.4120E+04  -0.1993E+04   0.3413E+04   0.2699E+04   0.1528E+01   0.1500E+01
10890.00000   0.4250E+04  -0.1874E+04   0.3425E+04   0.2699E+04   0.1533E+01   0.1500E+01
10895.00000   0.4141E+04  -0.2002E+04   0.3443E+04   0.2699E+04   0.1542E+01   0.1500E+01
10900.00000   0.4215E+04  -0.1908E+04   0.3423E+04   0.2699E+04   0.1533E+01   0.1500E+01
10905.00000   0.4171E+04  -0.1901E+04   0.3373E+04   0.2699E+04   0.1510E+01   0.1500E+01
10910.00000   0.4226E+04  -0.1827E+04   0.3354E+04   0.2699E+04   0.1502E+01   0.1500E+01
10915.00000   0.4108E+04  -0.2014E+04   0.3423E+04   0.2699E+04   0.1533E+01   0.1500E+01
10920.00000   0.4202E+04  -0.1864E+04   0.3367E+04   0.2699E+04   0.1508E+01   0.1500E+01
10925.00000   0.4236E+04  -0.1969E+04   0.3506E+04   0.2699E+04   0.1570E+01   0.1500E+01
10930.00000   0.4230E+04  -0.1917E+04   0.3449E+04   0.2699E+04   0.1544E+01   0.1500E+01
10935.00000   0.4271E+04  -0.1859E+04   0.3431E+04   0.2699E+04   0.1536E+01   0.1500E+01
10940.00000   0.4341E+04  -0.1777E+04   0.3419E+04   0.2699E+04   0.1531E+01   0.1500E+01
10945.00000   0.4200E+04  -0.1925E+04   0.3425E+04   0.2699E+04   0.1534E+01   0.1500E+01
10950.00000   0.4211E+04  -0.2004E+04   0.3516E+04   0.2699E+04   0.1574E+01   0.1500E+01
10955.00000   0.4197E+04  -0.1944E+04   0.3442E+04   0.2699E+04   0.1541E+01   0.1500E+01
10960.00000   0.4219E+04  -0.1926E+04   0.3446E+04   0.2699E+04   0.1543E+01   0.1500E+01
10965.00000   0.4219E+04  -0.1920E+04   0.3439E+04   0.2699E+04   0.1540E+01   0.1500E+01
10970.00000   0.4090E+04  -0.2011E+04   0.3402E+04   0.2699E+04   0.1523E+01   0.1500E+01
10975.00000   0.4093E+04  -0.2033E+04   0.3426E+04   0.2699E+04   0.1534E+01   0.1500E+01
10980.00000   0.4233E+04  -0.1814E+04   0.3348E+04   0.2699E+04   0.1499E+01   0.1500E+01
10985.00000   0.4051E+04  -0.2039E+04   0.3391E+04   0.2699E+04   0.1518E+01   0.1500E+01
10990.00000   0.4155E+04  -0.1955E+04   0.3410E+04   0.2699E+04   0.1527E+01   0.1500E+01
10995.00000   0.4098E+04  -0.2010E+04   0.3408E+04   0.2699E+04   0.1526E+01   0.1500E+01
11000.00000   0.4118E+04  -0.1995E+04   0.3414E+04   0.2699E+04   0.1528E+01   0.1500E+01
11005.00000   0.4152E+04  -0.1899E+04   0.3351E+04   0.2699E+04   0.1500E+01   0.1500E+01
11010.00000   0.3990E+04  -0.1971E+04   0.3262E+04   0.2699E+04   0.1461E+01   0.1500E+01
11015.00000   0.4090E+04  -0.1895E+04   0.3286E+04   0.2699E+04   0.1471E+01   0.1500E+01
11020.00000   0.4180E+04  -0.1897E+04   0.3377E+04   0.2699E+04   0.1512E+01   0.1500E+01
11025.00000   0.4103E+04  -0.2015E+04   0.3419E+04   0.2699E+04   0.1531E+01   0.1500E+01
11030.00000   0.4059E+04  -0.1977E+04   0.3336E+04   0.2699E+04   0.1494E+01   0.1500E+01
11035.00000   0.4047E+04  -0.2083E+04   0.3430E+04   0.2699E+04   0.1536E+01   0.1500E+01
11040.00000   0.4115E+04  -0.1973E+04   0.3390E+04   0.2699E+04   0.1518E+01   0.1500E+01
11045.00000   0.3997E+04  -0.1984E+04   0.3282E+04   0.2699E+04   0.1469E+01   0.1500E+01
11050.00000   0.4128E+04  -0.1959E+04   0.3387E+04   0.2699E+04   0.1516E+01   0.1500E+01
11055.00000   0.4126E+04  -0.2041E+04   0.3468E+04   0.2699E+04   0.1553E+01   0.1500E+01
11060.00000   0.4099E+04  -0.1979E+04   0.3379E+04   0.2699E+04   0.1513E+01   0.1500E+01
11065.00000   0.4118E+04  -0.1920E+04   0.3339E+04   0.2699E+04   0.1495E+01   0.1500E+01
11070.00000   0.4144E+04  -0.2039E+04   0.3484E+04   0.2699E+04   0.1560E+01   0.1500E+01
11075.00000   0.4199E+04  -0.2067E+04   0.3566E+04   0.2699E+04   0.1597E+01   0.1500E+01
11080.00000   0.4059E+04  -0.2025E+04   0.3384E+04   0.2699E+04   0.1515E+01   0.1500E+01
11085.00000   0.4127E+04  -0.1952E+04   0.3380E+04   0.2699E+04   0.1513E+01   0.1500E+01
11090.00000   0.4150E+04  -0.1970E+04   0.3420E+04   0.2699E+04   0.1531E+01   0.1500E+01
11095.00000   0.4173E+04  -0.1846E+04   0.3319E+04   0.2699E+04   0.1486E+01   0.1500E+01
11100.00000   0.4180E+04  -0.1879E+04   0.3360E+04   0.2699E+04   0.1504E+01   0.1500E+01
11105.00000   0.4177E+04  -0.1913E+04   0.3390E+04   0.2699E+04   0.1518E+01   0.1500E+01
11110.00000   0.4003E+04  -0.2083E+04   0.3387E+04   0.2699E+04   0.1517E+01   0.1500E+01
11115.00000   0.3940E+04  -0.1994E+04   0.3235E+04   0.2699E+04   0.1449E+01   0.1500E+01
11120.00000   0.4074E+04  -0.1871E+04   0.3246E+04   0.2699E+04   0.1453E+01   0.1500E+01
11125.00000   0.3963E+04  -0.1968E+04   0.3232E+04   0.2699E+04   0.1447E+01   0.1500E+01
11130.00000   0.3913E+04  -0.1995E+04   0.3209E+04   0.2699E+04   0.1437E+01   0.1500E+01
11135.00000   0.4058E+04  -0.1832E+04   0.3190E+04   0.2699E+04   0.1428E+01   0.1500E+01
11140.00000   0.3889E+04  -0.2061E+04   0.3250E+04   0.2699E+04   0.1455E+01   0.1500E+01
11145.00000   0.3983E+04  -0.2032E+04   0.3316E+04   0.2699E+04   0.1485E+01   0.1500E+01
11150.00000   0.3814E+04  -0.2193E+04   0.3307E+04   0.2699E+04   0.1481E+01   0.1500E+01
11155.00000   0.3963E+04  -0.2020E+04   0.3284E+04   0.2699E+04   0.1470E+01   0.1500E+01
11160.00000   0.4061E+04  -0.1993E+04   0.3355E+04   0.2699E+04   0.1502E+01   0.1500E+01
11165.00000   0.3999E+04  -0.1972E+04   0.3273E+04   0.2699E+04   0.1465E+01   0.1500E+01
11170.00000   0.3996E+04  -0.2063E+04   0.3360E+04   0.2699E+04   0.1504E+01   0.1500E+01
11175.00000   0.4062E+04  -0.1937E+04   0.3300E+04   0.2699E+04   0.1477E+01   0.1500E+01
11180.00000   0.4080E+04  -0.1913E+04   0.3294E+04   0.2699E+04   0.1475E+01   0.1500E+01
11185.00000   0.4076E+04  -0.1980E+04   0.3357E+04   0.2699E+04   0.1503E+01   0.1500E+01
11190.00000   0.4146E+04  -0.1911E+04   0.3357E+04   0.2699E+04   0.1503E+01   0.1500E+01
11195.00000   0.4090E+04  -0.1980E+04   0.3370E+04   0.2699E+04   0.1509E+01   0.1500E+01
11200.00000   0.4040E+04  -0.1968E+04   0.3308E+04   0.2699E+04   0.1481E+01   0.1500E+01
11205.00000   0.4061E+04  -0.1900E+04   0.3262E+04   0.2699E+04   0.1460E+01   0.1500E+01
11210.00000   0.3954E+04  -0.2074E+04   0.3329E+04   0.2699E+04   0.1490E+01   0.1500E+01
11215.00000   0.3909E+04  -0.2103E+04   0.3312E+04   0.2699E+04   0.1483E+01   0.1500E+01
11220.00000   0.4106E+04  -0.1902E+04   0.3309E+04   0.2699E+04   0.1481E+01   0.1500E+01
11225.00000   0.4068E+04  -0.1980E+04   0.3349E+04   0.2699E+04   0.1499E+01   0.1500E+01
11230.00000   0.4005E+04  -0.2055E+04   0.3360E+04   0.2699E+04   0.1504E+01   0.1500E+01
11235.00000   0.4031E+04  -0.2068E+04   0.3400E+04   0.2699E+04   0.1522E+01   0.1500E+01
11240.00000   0.4127E+04  -0.1989E+04   0.3417E+04   0.2699E+04   0.1530E+01   0.1500E+01
11245.00000   0.4213E+04  -0.1921E+04   0.3435E+04   0.2699E+04   0.1538E+01   0.1500E+01
11250.00000   0.4157E+04  -0.1949E+04   0.3407E+04   0.2699E+04   0.1525E+01   0.1500E+01
11255.00000   0.4068E+04  -0.1981E+04   0.3349E+04   0.2699E+04   0.1500E+01   0.1500E+01
11260.00000   0.4158E+04  -0.1942E+04   0.3401E+04   0.2699E+04   0.1523E+01   0.1500E+01
11265.00000   0.4230E+04  -0.1823E+04   0.3354E+04   0.2699E+04   0.1502E+01   0.1500E+01
11270.00000   0.4305E+04  -0.1810E+04   0.3415E+04   0.2699E+04   0.1529E+01   0.1500E+01
11275.00000   0.4158E+04  -0.1968E+04   0.3427E+04   0.2699E+04   0.1534E+01   0.1500E+01
11280.00000   0.4118E+04  -0.2061E+04   0.3479E+04   0.2699E+04   0.1558E+01   0.1500E+01
11285.00000   0.4046E+04  -0.2027E+04   0.3374E+04   0.2699E+04   0.1511E+01   0.1500E+01
11290.00000   0.4185E+04  -0.1881E+04   0.3367E+04   0.2699E+04   0.1508E+01   0.1500E+01
11295.00000   0.4197E+04  -0.1934E+04   0.3432E+04   0.2699E+04   0.1537E+01   0.1500E+01
11300.00000   0.4124E+04  -0.1990E+04   0.3415E+04   0.2699E+04   0.1529E+01   0.1500E+01
11305.00000   0.4169E+04  -0.1945E+04   0.3415E+04   0.2699E+04   0.1529E+01   0.1500E+01
11310.00000   0.4153E+04  -0.1882E+04   0.3335E+04   0.2699E+04   0.1493E+01   0.1500E+01
11315.00000   0.4007E+04  -0.2051E+04   0.3360E+04   0.2699E+04   0.1504E+01   0.1500E+01
11320.00000   0.4026E+04  -0.2011E+04   0.3338E+04   0.2699E+04   0.1495E+01   0.1500E+01
11325.00000   0.4132E+04  -0.1899E+04   0.3332E+04   0.2699E+04   0.1492E+01   0.1500E+01
11330.00000   0.4079E+04  -0.1951E+04   0.3331E+04   0.2699E+04   0.1491E+01   0.1500E+01
11335.00000   0.4182E+04  -0.1962E+04   0.3445E+04   0.2699E+04   0.1542E+01   0.1500E+01
11340.00000   0.4095E+04  -0.1979E+04   0.3375E+04   0.2699E+04   0.1511E+01   0.1500E+01
11345.00000   0.4108E+04  -0.1887E+04   0.3296E+04   0.2699E+04   0.1475E+01   0.1500E+01
11350.00000   0.4132E+04  -0.1915E+04   0.3348E+04   0.2699E+04   0.1499E+01   0.1500E+01
11355.00000   0.4161E+04  -0.1891E+04   0.3353E+04   0.2699E+04   0.1501E+01   0.1500E+01
11360.00000   0.4028E+04  -0.1965E+04   0.3294E+04   0.2699E+04   0.1475E+01   0.1500E+01
11365.00000   0.4029E+04  -0.2063E+04   0.3393E+04   0.2699E+04   0.1519E+01   0.1500E+01
11370.00000   0.4033E+04  -0.2028E+04   0.3362E+04   0.2699E+04   0.1505E+01   0.1500E+01
11375.00000   0.4124E+04  -0.1946E+04   0.3371E+04   0.2699E+04   0.1510E+01   0.1500E+01
11380.00000   0.4123E+04  -0.1944E+04   0.3369E+04   0.2699E+04   0.1508E+01   0.1500E+01
11385.00000   0.4049E+04  -0.1961E+04   0.3311E+04   0.2699E+04   0.1483E+01   0.1500E+01
11390.00000   0.4059E+04  -0.2044E+04   0.3403E+04   0.2699E+04   0.1524E+01   0.1500E+01
11395.00000   0.4155E+04  -0.1945E+04   0.3401E+04   0.2699E+04   0.1523E+01   0.1500E+01
11400.00000   0.4144E+04  -0.1902E+04   0.3347E+04   0.2699E+04   0.1498E+01   0.1500E+01
11405.00000   0.4044E+04  -0.2004E+04   0.3349E+04   0.2699E+04   0.1500E+01   0.1500E+01
11410.00000   0.4091E+04  -0.1939E+04   0.3331E+04   0.2699E+04   0.1491E+01   0.1500E+01
11415.00000   0.4073E+04  -0.2015E+04   0.3389E+04   0.2699E+04   0.1517E+01   0.1500E+01
11420.00000   0.4044E+04  -0.1980E+04   0.3325E+04   0.2699E+04   0.1489E+01   0.1500E+01
11425.00000   0.3967E+04  -0.2027E+04   0.3295E+04   0.2699E+04   0.1475E+01   0.1500E+01
11430.00000   0.4052E+04  -0.1968E+04   0.3320E+04   0.2699E+04   0.1487E+01   0.1500E+01
11435.00000   0.3999E+04  -0.2008E+04   0.3308E+04   0.2699E+04   0.1481E+01   0.1500E+01
11440.00000   0.4051E+04  -0.2020E+04   0.3372E+04   0.2699E+04   0.1510E+01   0.1500E+01
11445.00000   0.4121E+04  -0.1880E+04   0.3302E+04   0.2699E+04   0.1479E+01   0.1500E+01
11450.00000   0.3905E+04  -0.2098E+04   0.3304E+04   0.2699E+04   0.1479E+01   0.1500E+01
11455.00000   0.4073E+04  -0.1978E+04   0.3351E+04   0.2699E+04   0.1501E+01   0.1500E+01
11460.00000   0.3947E+04  -0.2059E+04   0.3307E+04   0.2699E+04   0.1480E+01   0.1500E+01
11465.00000   0.4077E+04  -0.2069E+04   0.3446E+04   0.2699E+04   0.1543E+01   0.1500E+01
11470.00000   0.4117E+04  -0.1823E+04   0.3241E+04   0.2699E+04   0.1451E+01   0.1500E+01
11475.00000   0.4028E+04  -0.1993E+04   0.3322E+04   0.2699E+04   0.1487E+01   0.1500E+01
11480.00000   0.4089E+04  -0.1904E+04   0.3294E+04   0.2699E+04   0.1475E+01   0.1500E+01
11485.00000   0.4031E+04  -0.2012E+04   0.3344E+04   0.2699E+04   0.1497E+01   0.1500E+01
11490.00000   0.4261E+04  -0.1884E+04   0.3446E+04   0.2699E+04   0.1543E+01   0.1500E+01
11495.00000   0.4079E+04  -0.1920E+04   0.3300E+04   0.2699E+04   0.1477E+01   0.1500E+01
11500.00000   0.4027E+04  -0.1990E+04   0.3318E+04   0.2699E+04   0.1485E+01   0.1500E+01
11505.00000   0.3948E+04  -0.2058E+04   0.3307E+04   0.2699E+04   0.1480E+01   0.1500E+01
11510.00000   0.3876E+04  -0.2047E+04   0.3224E+04   0.2699E+04   0.1444E+01   0.1500E+01
11515.00000   0.3925E+04  -0.2014E+04   0.3240E+04   0.2699E+04   0.1450E+01   0.1500E+01
11520.00000   0.3868E+04  -0.2083E+04   0.3252E+04   0.2699E+04   0.1456E+01   0.1500E+01
11525.00000   0.3881E+04  -0.1937E+04   0.3118E+04   0.2699E+04   0.1396E+01   0.1500E+01
11530.00000   0.3911E+04  -0.1948E+04   0.3161E+04   0.2699E+04   0.1415E+01   0.1500E+01
11535.00000   0.3888E+04  -0.2041E+04   0.3230E+04   0.2699E+04   0.1446E+01   0.1500E+01
11540.00000   0.4041E+04  -0.1879E+04   0.3222E+04   0.2699E+04   0.1442E+01   0.1500E+01
11545.00000   0.3915E+04  -0.2132E+04   0.3348E+04   0.2699E+04   0.1499E+01   0.1500E+01
11550.00000   0.3948E+04  -0.2102E+04   0.3352E+04   0.2699E+04   0.1501E+01   0.1500E+01
11555.00000   0.4039E+04  -0.2017E+04   0.3357E+04   0.2699E+04   0.1503E+01   0.1500E+01
11560.00000   0.4088E+04  -0.1932E+04   0.3321E+04   0.2699E+04   0.1487E+01   0.1500E+01
11565.00000   0.4050E+04  -0.2001E+04   0.3352E+04   0.2699E+04   0.1501E+01   0.1500E+01
11570.00000   0.3983E+04  -0.2014E+04   0.3298E+04   0.2699E+04   0.1476E+01   0.1500E+01
11575.00000   0.4115E+04  -0.1912E+04   0.3328E+04   0.2699E+04   0.1490E+01   0.1500E+01
11580.00000   0.4128E+04  -0.1867E+04   0.3296E+04   0.2699E+04   0.1476E+01   0.1500E+01
11585.00000   0.3961E+04  -0.2090E+04   0.3352E+04   0.2699E+04   0.1501E+01   0.1500E+01
11590.00000   0.4031E+04  -0.1981E+04   0.3313E+04   0.2699E+04   0.1483E+01   0.1500E+01
11595.00000   0.4131E+04  -0.1795E+04   0.3226E+04   0.2699E+04   0.1445E+01   0.1500E+01
11600.00000   0.4052E+04  -0.1998E+04   0.3351E+04   0.2699E+04   0.1500E+01   0.1500E+01
11605.00000   0.4069E+04  -0.1844E+04   0.3214E+04   0.2699E+04   0.1439E+01   0.1500E+01
11610.00000   0.3873E+04  -0.2032E+04   0.3205E+04   0.2699E+04   0.1435E+01   0.1500E+01
11615.00000   0.3884E+04  -0.2065E+04   0.3250E+04   0.2699E+04   0.1455E+01   0.1500E+01
11620.00000   0.3969E+04  -0.1953E+04   0.3223E+04   0.2699E+04   0.1443E+01   0.1500E+01
11625.00000   0.3957E+04  -0.2073E+04   0.3332E+04   0.2699E+04   0.1492E+01   0.1500E+01
11630.00000   0.3970E+04  -0.1985E+04   0.3255E+04   0.2699E+04   0.1457E+01   0.1500E+01
11635.00000   0.3906E+04  -0.2045E+04   0.3252E+04   0.2699E+04   0.1456E+01   0.1500E+01
11640.00000   0.3974E+04  -0.2020E+04   0.3295E+04   0.2699E+04   0.1475E+01   0.1500E+01
11645.00000   0.3926E+04  -0.2053E+04   0.3279E+04   0.2699E+04   0.1468E+01   0.1500E+01
11650.00000   0.3984E+04  -0.2097E+04   0.3382E+04   0.2699E+04   0.1514E+01   0.1500E+01
11655.00000   0.3892E+04  -0.1970E+04   0.3163E+04   0.2699E+04   0.1416E+01   0.1500E+01
11660.00000   0.3967E+04  -0.1951E+04   0.3219E+04   0.2699E+04   0.1441E+01   0.1500E+01
11665.00000   0.3988E+04  -0.1934E+04   0.3223E+04   0.2699E+04   0.1443E+01   0.1500E+01
11670.00000   0.3841E+04  -0.2103E+04   0.3244E+04   0.2699E+04   0.1453E+01   0.1500E+01
11675.00000   0.3953E+04  -0.1995E+04   0.3249E+04   0.2699E+04   0.1455E+01   0.1500E+01
11680.00000   0.4122E+04  -0.1909E+04   0.3331E+04   0.2699E+04   0.1492E+01   0.1500E+01
11685.00000   0.4037E+04  -0.1958E+04   0.3296E+04   0.2699E+04   0.1476E+01   0.1500E+01
11690.00000   0.4069E+04  -0.1967E+04   0.3337E+04   0.2699E+04   0.1494E+01   0.1500E+01
11695.00000   0.4041E+04  -0.1991E+04   0.3332E+04   0.2699E+04   0.1492E+01   0.1500E+01
11700.00000   0.4110E+04  -0.1975E+04   0.3387E+04   0.2699E+04   0.1516E+01   0.1500E+01
11705.00000   0.4089E+04  -0.1993E+04   0.3382E+04   0.2699E+04   0.1514E+01   0.1500E+01
11710.00000   0.4130E+04  -0.2020E+04   0.3450E+04   0.2699E+04   0.1545E+01   0.1500E+01
11715.00000   0.4258E+04  -0.1813E+04   0.3372E+04   0.2699E+04   0.1510E+01   0.1500E+01
11720.00000   0.4197E+04  -0.1874E+04   0.3372E+04   0.2699E+04   0.1510E+01   0.1500E+01
11725.00000   0.4151E+04  -0.1946E+04   0.3397E+04   0.2699E+04   0.1521E+01   0.1500E+01
11730.00000   0.4055E+04  -0.2044E+04   0.3400E+04   0.2699E+04   0.1522E+01   0.1500E+01
11735.00000   0.4164E+04  -0.1852E+04   0.3317E+04   0.2699E+04   0.1485E+01   0.1500E+01
11740.00000   0.4165E+04  -0.1863E+04   0.3328E+04   0.2699E+04   0.1490E+01   0.1500E+01
11745.00000   0.4214E+04  -0.1867E+04   0.3381E+04   0.2699E+04   0.1514E+01   0.1500E+01
11750.00000   0.4077E+04  -0.1982E+04   0.3360E+04   0.2699E+04   0.1504E+01   0.1500E+01
11755.00000   0.4138E+04  -0.1989E+04   0.3428E+04   0.2699E+04   0.1535E+01   0.1500E+01
11760.00000   0.4069E+04  -0.2065E+04   0.3434E+04   0.2699E+04   0.1538E+01   0.1500E+01
11765.00000   0.4092E+04  -0.1909E+04   0.3302E+04   0.2699E+04   0.1478E+01   0.1500E+01
11770.00000   0.4207E+04  -0.1837E+04   0.3345E+04   0.2699E+04   0.1498E+01   0.1500E+01
11775.00000   0.4159E+04  -0.1919E+04   0.3379E+04   0.2699E+04   0.1513E+01   0.1500E+01
11780.00000   0.4174E+04  -0.1931E+04   0.3405E+04   0.2699E+04   0.1525E+01   0.1500E+01
11785.00000   0.4173E+04  -0.1934E+04   0.3408E+04   0.2699E+04   0.1526E+01   0.1500E+01
11790.00000   0.4059E+04  -0.1910E+04   0.3270E+04   0.2699E+04   0.1464E+01   0.1500E+01
11795.00000   0.4062E+04  -0.2010E+04   0.3373E+04   0.2699E+04   0.1510E+01   0.1500E+01
11800.00000   0.4098E+04  -0.1933E+04   0.3332E+04   0.2699E+04   0.1492E+01   0.1500E+01
11805.00000   0.4110E+04  -0.1835E+04   0.3245E+04   0.2699E+04   0.1453E+01   0.1500E+01
11810.00000   0.4101E+04  -0.1959E+04   0.3361E+04   0.2699E+04   0.1505E+01   0.1500E+01
11815.00000   0.4119E+04  -0.1905E+04   0.3324E+04   0.2699E+04   0.1488E+01   0.1500E+01
11820.00000   0.4105E+04  -0.2012E+04   0.3418E+04   0.2699E+04   0.1530E+01   0.1500E+01
11825.00000   0.4086E+04  -0.1906E+04   0.3293E+04   0.2699E+04   0.1474E+01   0.1500E+01
11830.00000   0.4142E+04  -0.1924E+04   0.3367E+04   0.2699E+04   0.1508E+01   0.1500E+01
11835.00000   0.4103E+04  -0.2006E+04   0.3410E+04   0.2699E+04   0.1527E+01   0.1500E+01
11840.00000   0.4165E+04  -0.1871E+04   0.3337E+04   0.2699E+04   0.1494E+01   0.1500E+01
11845.00000   0.4046E+04  -0.1957E+04   0.3305E+04   0.2699E+04   0.1480E+01   0.1500E+01
11850.00000   0.4024E+04  -0.2056E+04   0.3380E+04   0.2699E+04   0.1513E+01   0.1500E+01
11855.00000   0.4036E+04  -0.2055E+04   0.3392E+04   0.2699E+04   0.1519E+01   0.1500E+01
11860.00000   0.3943E+04  -0.2058E+04   0.3302E+04   0.2699E+04   0.1478E+01   0.1500E+01
11865.00000   0.4016E+04  -0.2050E+04   0.3367E+04   0.2699E+04   0.1507E+01   0.1500E+01
11870.00000   0.4162E+04  -0.1923E+04   0.3386E+04   0.2699E+04   0.1516E+01   0.1500E+01
11875.00000   0.4036E+04  -0.2035E+04   0.3371E+04   0.2699E+04   0.1509E+01   0.1500E+01
11880.00000   0.4138E+04  -0.1860E+04   0.3299E+04   0.2699E+04   0.1477E+01   0.1500E+01
11885.00000   0.4096E+04  -0.1893E+04   0.3290E+04   0.2699E+04   0.1473E+01   0.1500E+01
11890.00000   0.3965E+04  -0.1987E+04   0.3253E+04   0.2699E+04   0.1456E+01   0.1500E+01
11895.00000   0.4155E+04  -0.1905E+04   0.3361E+04   0.2699E+04   0.1505E+01   0.1500E+01
11900.00000   0.4145E+04  -0.1867E+04   0.3313E+04   0.2699E+04   0.1483E+01   0.1500E+01
11905.00000   0.4126E+04  -0.1894E+04   0.3321E+04   0.2699E+04   0.1487E+01   0.1500E+01
11910.00000   0.4076E+04  -0.1912E+04   0.3289E+04   0.2699E+04   0.1473E+01   0.1500E+01
11915.00000   0.4131E+04  -0.1961E+04   0.3392E+04   0.2699E+04   0.1519E+01   0.1500E+01
11920.00000   0.4264E+04  -0.1807E+04   0.3371E+04   0.2699E+04   0.1509E+01   0.1500E+01
11925.00000   0.4129E+04  -0.1948E+04   0.3378E+04   0.2699E+04   0.1512E+01   0.1500E+01
11930.00000   0.4125E+04  -0.1913E+04   0.3339E+04   0.2699E+04   0.1495E+01   0.1500E+01
11935.00000   0.4116E+04  -0.1884E+04   0.3300E+04   0.2699E+04   0.1477E+01   0.1500E+01
11940.00000   0.4107E+04  -0.1959E+04   0.3367E+04   0.2699E+04   0.1507E+01   0.1500E+01
11945.00000   0.4027E+04  -0.2073E+04   0.3401E+04   0.2699E+04   0.1523E+01   0.1500E+01
11950.00000   0.4188E+04  -0.1847E+04   0.3337E+04   0.2699E+04   0.1494E+01   0.1500E+01
11955.00000   0.4030E+04  -0.2102E+04   0.3432E+04   0.2699E+04   0.1537E+01   0.1500E+01
11960.00000   0.4051E+04  -0.1966E+04   0.3318E+04   0.2699E+04   0.1486E+01   0.1500E+01
11965.00000   0.4151E+04  -0.1865E+04   0.3316E+04   0.2699E+04   0.1485E+01   0.1500E+01
11970.00000   0.4150E+04  -0.1951E+04   0.3402E+04   0.2699E+04   0.1523E+01   0.1500E+01
11975.00000   0.4172E+04  -0.1884E+04   0.3357E+04   0.2699E+04   0.1503E+01   0.1500E+01
11980.00000   0.4098E+04  -0.1977E+04   0.3376E+04   0.2699E+04   0.1512E+01   0.1500E+01
11985.00000   0.4058E+04  -0.2005E+04   0.3364E+04   0.2699E+04   0.1506E+01   0.1500E+01
11990.00000   0.4121E+04  -0.1892E+04   0.3315E+04   0.2699E+04   0.1484E+01   0.1500E+01
11995.00000   0.4213E+04  -0.1891E+04   0.3404E+04   0.2699E+04   0.1524E+01   0.1500E+01
12000.00000   0.4107E+04  -0.1949E+04   0.3357E+04   0.2699E+04   0.1503E+01   0.1500E+01
12005.00000   0.4133E+04  -0.1982E+04   0.3416E+04   0.2699E+04   0.1529E+01   0.1500E+01
12010.00000   0.4147E+04  -0.1918E+04   0.3366E+04   0.2699E+04   0.1507E+01   0.1500E+01
12015.00000   0.4182E+04  -0.1896E+04   0.3379E+04   0.2699E+04   0.1513E+01   0.1500E+01
12020.00000   0.4121E+04  -0.1886E+04   0.3308E+04   0.2699E+04   0.1481E+01   0.1500E+01
12025.00000   0.4060E+04  -0.2033E+04   0.3394E+04   0.2699E+04   0.1520E+01   0.1500E+01
12030.00000   0.4160E+04  -0.1818E+04   0.3280E+04   0.2699E+04   0.1468E+01   0.1500E+01
12035.00000   0.4113E+04  -0.1981E+04   0.3395E+04   0.2699E+04   0.1520E+01   0.1500E+01
12040.00000   0.4179E+04  -0.1837E+04   0.3317E+04   0.2699E+04   0.1485E+01   0.1500E+01
